surah_no,ayah_no,text
20,61,"فحين اجتمعوا من جميع البلدان؛ وَعَظَهم موسى عليه السلام، وأقام عليهم الحجَّة، وقال لهم:{ويلَكم لا تَفۡتَروا على الله كَذِباً فيُسۡحِتَكم بعذابٍ}؛ أي: لا تنصروا ما أنتم عليه من الباطل بسحركم، وتغالبون الحقَّ، وتفترون على الله الكذبَ، فيستأصِلُكم بعذابٍ من عنده، ويخيب سعيُكم وافتراؤكم؛ فلا تدركون ما تطلبون من النصر والجاه عند فرعون وملئه، ولا تسلموا من عذاب الله."
20,62,"وكلام الحقِّ لا بدَّ أن يؤثِّر في القلوب، لا جرم ارتفع الخصامُ والنزاع بين السحرة لمَّا سمعوا كلام موسى وارتبكوا، ولعلَّ من جملة نزاعهم الاشتباه في موسى هل هو على الحقِّ أم لا؟ ولكنهم إلى الآن ما تمَّ أمرهم؛ ليقضي الله أمراً كان مفعولاً؛ ليهلِكَ من هَلَكَ عن بينةٍ ويحيا من حَيَّ عن بينةٍ؛ فحينئذ أسرّوا فيما بينهم النجوى، وأنَّهم يتَّفقون على مقالةٍ واحدةٍ؛ لينجحوا في مقالهم وفعالهم، وليتمسَّك الناس بدينهم."
20,63,"والنجوى التي أسرُّوها فسَّرها بقوله: {قالوا إنۡ هذانِ لساحرانِ يُريدان أن يخرِجاكم من أرضِكم بسحرِهما}؛ كمقالة فرعون السابقة؛ فإمَّا أن يكونَ ذلك توافقاً من فرعون والسحرة على هذه المقالة من غير قصدٍ، وإما أن يكون تلقيناً منه لهم مقالته التي صمَّم عليها وأظهرها للناس، وزادوا على قول فرعون أن قالوا:{ويَذۡهَبا بطريقتِكُم المُثلى}؛ أي: طريقة السحر؛ حسدكم عليها، وأراد أن يظهر عليكم؛ ليكون له الفخرُ والصيتُ والشهرةُ، ويكون هو المقصودُ بهذا العلم الذي شغلتُم زمانَكم فيه ويذهب عنكم ما كنتُم تأكلون بسببه، وما يتبع ذلك من الرياسة."
20,64,"وهذا حضٌّ من بعضهم على بعض على الاجتهاد في مغالبته، ولهذا قالوا:{فأجۡمِعوا كيدَكم}؛ أي: أظهروه دفعةً واحدةً متظاهرين متساعدين فيه متناصرين متفقاً رأيُكم وكلمتُكم، {ثم ائۡتوا صفًّا}: ليكونَ أمكنَ لعملكم وأهيبَ لكم في القلوب، ولئلاَّ يتركَ بعضُكم بعضَ مقدورِهِ من العمل، واعلموا أنَّ مَنْ أفلح اليوم ونجح وغلب غيره؛ فإنَّه المفلح الفائز؛ فهذا يومٌ له ما بعده من الأيام؛ فما أصلبهم في باطلهم وأشدَّهم فيه! حيث أتوا بكل سببٍ ووسيلةٍ وممكنٍ ومكيدةٍ يكيدون بها الحقَّ."
20,65,"ويأبى الله إلاَّ أن يُتِمَّ نورَه ويظهِرَ الحقَّ على الباطل، فلما تمَّتْ مكيدتُهم وانحصر قصدُهم ولم يبقَ إلاَّ العمل؛ {قالوا} لموسى: {إمَّا أن تلقي}: عصاك، {وإمَّا أن نكونَ أولَ من ألقى}: خيَّروه موهمين أنَّهم على جزم من ظهورهم عليه بأيِّ حالة كانت."
20,66,"فقال لهم موسى: {بلۡ ألقوا}: فألْقَوْا حبالهم وعصيهم؛ {فإذا حبالُهم وعصيُّهم يُخَيَّلُ إليه}؛ أي: إلى موسى {من سحرِهم}: البليغ، {أنَّها تسعى}: [أنها حيات تسعى]."
20,67,"فلما خُيِّل إلى موسى ذلك؛ أوجس في نفسِهِ خيفةً كما هو مقتضى الطبيعة البشريَّة، وإلاَّ؛ فهو جازمٌ بوعد الله ونصره."
20,68,"{قلنا له}: تثبيتاً وتطميناً: {لا تخفۡ إنَّك أنت الأعلى}: عليهم؛ أي: ستعلو عليهم، وتقهرهم، ويذلُّوا لك، ويخضعوا."
20,69,"{وألقِ ما في يمينِك}؛ أي: عصاك؛ {تَلۡقَفۡ ما صنعوا إنَّما صنعوا كيدُ ساحرٍ ولا يفلِحُ الساحر حيث أتى}؛ أي: كيدهم ومكرهم ليس بمثمرٍ لهم ولا ناجح؛ فإنَّه من كيد السحرة الذين يموِّهون على الناس ويُلَبِّسون الباطل ويخيِّلون أنهم على الحقِّ."
20,70,"فألقى موسى عصاه، فتلقَّفت ما صنعوا كلَّه وأكلتْه، والناسُ ينظُرون لذلك الصنيع، فعَلِمَ السحرةُ علماً يقيناً أنَّ هذا ليس بسحر، وأنَّه من الله، فبادروا للإيمان، {فأُلۡقي السحرةُ} ساجدينَ، {قالوا آمنَّا بربِّ العالمين ربِّ موسى وهارون}، فوقع الحقُّ وظهر وسطع، وبطل السحر والمكر والكيدُ في ذلك المجمع العظيم، فصارتْ بيِّنة ورحمةً للمؤمنين وحجَّة على المعاندين."
20,71,"فقال فرعون للسحرة: {آمنتُم له قبلَ أن آذَنَ لكم}؛ أي: كيف أقدمتُم على الإيمان من دون مراجعة منِّي ولا إذن، استغرب ذلك منهم لأدبهم معه وذلِّهم وانقيادهم له في كلِّ أمر من أمورهم، وجعل هذا من ذاك، ثم استلجَّ فرعونُ في كفره وطغيانه بعد هذا البرهان، واستخفَّ بقوله قومَهُ، وأظهر لهم أنَّ هذه الغلبة من موسى للسحرة ليس لأنَّ الذي معه الحقُّ، بل لأنَّه تمالأ هو والسحرة ومكروا ودبَّروا أن يخرجوا فرعونَ وقومَه من بلادهم، فقبل قومُه هذا المكرَ منه، وظنُّوه صدقاً، {فاستخفَّ قومَه فأطاعوه إنَّهم كانوا قوماً فاسقين}؛ مع أنَّ هذه المقالة التي قالها لا تدخُلُ عقلَ من له أدنى مُسْكة من عقل ومعرفةٍ بالواقع؛ فإنَّ موسى أتى من مَدْيَنَ وحيداً، وحين أتى؛ لم يجتمع بأحدٍ من السحرة ولا غيرهم، بل بادَرَ إلى دعوة فرعون وقومه، وأراهم الآيات، فأراد فرعونُ أن يعارِضَ ما جاء به موسى، فسعى ما أمكنه، وأرسل في مدائنه من يجمعُ له كلَّ ساحر عليم، فجاؤوا إليه، ووعدهم الأجر والمنزلة عند الغلبة، وهم حرصوا غاية الحرص وكادوا أشدَّ الكيد على غلبتهم لموسى، وكان منهم ما كان؛ فهل يمكن أو يُتَصَوَّر مع هذا أن يكونوا دبَّروا هم وموسى واتَّفقوا على ما صدر؟! هذا من أمحل المحال. ثم توعَّد فرعونُ السحرة فقال: لأقَطِّعَنَّ {أيدِيَكم وأرجُلَكم من خلافٍ}: كما يفعل بالمحاربِ الساعي بالفساد؛ يَقْطَعُ يده اليمنى ورجله اليسرى. {ولأصَلِّبَنَّكُم في جذوع النخل}؛ أي: لأجل أن تشتهروا وتختزوا. {وَلَتَعۡلَمُنَّ أيُّنا أشدُّ عذاباً وأبقى}؛ يعني: بزعمه هو وأمته وأنَّه أشدُّ عذاباً من الله وأبقى؛ قلباً للحقائق، وترهيباً لمن لا عقل له."
20,72,"ولهذا؛ لما عَرَفَ السحرةُ الحقَّ ورزقَهم الله من العقل ما يدرِكون به الحقائق؛ أجابوه بقولهم:{لَن نُؤۡثِرَكَ على ما جاءَنا من البيِّناتِ}[أي لن نختارك وما وعدتنا به من الأجر والتقريب على ما أرانا اللَّه من الآيات البينات]: الدالاَّتِ على أنَّ الله هو الربُّ المعبود وحدَه، المعظَّم المبجَّل وحده، وأنَّ ما سواه باطلٌ، ونؤثِرَكَ على الذي فَطَرنا وخَلَقنا، هذا لا يكونُ. {فاقضِ ما أنت قاضٍ}: مما أوْعَدْتنا به من القطع والصلب والعذاب، {إنَّما تقضي هذه الحياةَ الدُّنيا}؛ أي: إنما توعدنا به غاية ما يكون في هذه الحياة الدُّنيا ينقضي ويزولُ ولا يضرُّنا؛ بخلافِ عذاب الله لمن استمرَّ على كفرِهِ؛ فإنَّه دائمٌ عظيمٌ. وهذا كأنَّه جوابٌ منهم لقوله:{وَلَتَعۡلَمُنَّ أيُّنا أشدُّ عذاباً وأبقى}. وفي هذا الكلام من السَّحرة دليلٌ على أنَّه ينبغي للعاقل أن يوازنَ بين لَذَّات الدُّنيا ولذَّات الآخرة وبين عذاب الدُّنيا وعذاب الآخرة."
20,73,"{إنَّا آمنَّا بِرَبِّنا لِيَغۡفِرَ لنا خَطايانا}؛ أي: كُفْرَنا ومعاصينا؛ فإنَّ الإيمان مكفِّر للسيئاتِ، والتوبة تجبُّ ما قبلها. وقولهم:{وما أكۡرَهۡتَنا عليه من السحر}: الذي عارَضْنا به الحقَّ. هذا دليلٌ على أنهم غير مختارين في عملهم المتقدِّم، وإنما [أكرههم] فرعونُ إكراهاً. والظاهر ـ والله أعلم ـ أنَّ موسى لما وعظهم ـ كما تقدَّم في قوله:{ويلَكُم لا تَفۡتروا على اللهِ كَذِباً فَيُسۡحِتَكُم بعذابٍ} أثَّر معهم ووقع منهم موقعاً كبيراً، ولهذا تنازعوا بعد هذا الكلام والموعظة. ثمَّ إنَّ فرعونَ ألزمهم ذلك وأكرهَهَم على المكرِ الذي أجْرَوْه، ولهذا تكلَّموا بكلامه السابق قبل إتيانهم؛ حيث قالوا:{إنۡ هذانِ لَساحِرانِ يُريدانِ أن يخرِجاكم من أرضِكُم بسِحۡرِهما}، فَجَرَوا على ما سنَّه لهم وأكرههم عليه. ولعلَّ هذه النكتة التي قامت بقلوبهم من كراهتهم لمعارضة الحقِّ بالباطل، وفعلهم ما فعلوا على وجه الإغماضِ هي التي أثَّرت معهم ورحمهم الله بسببها، ووفَّقهم للإيمان والتوبة. {والله خيرٌ}: مما أوعدتنا من الأجر والمنزلة والجاه، {وأبقى}: ثواباً وإحساناً، لا ما يقول فرعون:{ولَتَعۡلَمُنَّ أيُّنا أشدُّ عذاباً وأبقى}؛ يريد أنه أشد عذاباً وأبقى.
وجميع ما أتى من قَصَص موسى مع فرعون يَذْكُرُ الله فيه إذا أتى على قصة السحرة أن فرعون توعدهم بالقطع والصلب ولم يذكر أنَّه فعل ذلك، ولم يأتِ في ذلك حديثٌ صحيح، والجزم بوقوعه أو عدمِهِ يتوقَّف على الدليل. والله أعلم بذلك وغيره، [ولكن توعده إياهم بذلك مع اقتداره، دليل على وقوعه، ولأنه لو لم يقع لذكره اللَّه، ولاتفاق الناقلين على ذلك]."
20,74,"يخبر تعالى أنَّ مَن أتاه وقَدِم عليه مجرماً ـ أيْ: وصفه الجرم من كل وجهٍ، وذلك يستلزم الكفر ـ واستمرَّ على ذلك حتى مات؛ فإنَّ له نار جهنم الشديد نَكالها، العظيمة أغلالها، البعيد قعرها، الأليم حرها وقرها، التي فيها من العقاب ما يُذيب الأكباد والقلوب، ومن شدَّة ذلك أنَّ المعذَّب فيها لا يموت ولا يحيا، لا يموت فيستريح ولا يحيا حياة يتلذَّذ بها، وإنَّما حياته محشوَّة بعذاب القلب والروح والبدن، الذي لا يُقَدَّر قَدْرُه ولا يُفَتَّر عنه ساعة؛ يستغيثُ فلا يُغاث، ويدعو فلا يُستجاب له؛ نعم؛ إذا استغاث؛ أُغيث بماء كالمهل يشوي الوجوه، وإذا دعا؛ أجيب: بأخسؤوا فيها، ولا تكلمون.
{75 ـ 76} ومن يأت ربَّه مؤمناً به، مصدقاً لرسله، متَّبعاً لكتبه، قد عمل الصالحات الواجبة والمستحبَّة؛ {فأولئك لهم الدرجات العلى}؛ أي: المنازل العاليات في الغرف المزخرفات، واللَّذَّات المتواصلات، والأنهار السارحات، والخلود الدائم، والسرور العظيم، فيما لا عين رأت، ولا أذن سمعت، ولا خطر على قلب بشر. و {ذلك}: الثواب {جزاء من تزكَّى}؛ أي: تطَهَّر من الشرك والكفر والفسوق والعصيان: إما أنْ لا يفعَلَها بالكلِّية، أو يتوب مما فعله منها، وزكَّى أيضاً نفسه، ونمَّاها بالإيمان والعمل الصالح؛ فإنَّ للتزكية معنيين: التنقية، وإزالة الخبث، والزيادة بحصول الخير، وسمِّيت الزكاة زكاة لهذين الأمرين."
20,75,20:74
20,76,20:74
20,77,"{77 ـ 79} لما ظهر موسى بالبراهين على فرعون وقومه؛ مكث في مصر يدعوهم إلى الإسلام ويسعى في تخليص بني إسرائيل من فرعون وعذابِهِ، وفرعونُ في عتوٍّ ونفور، وأمره شديدٌ على بني إسرائيل، ويريه الله من الآيات والعبر ما قصَّه الله علينا في القرآن، وبنو إسرائيل لا يقدِرون أن يُظْهِروا إيمانَهم ويعلِنوه، قد اتَّخذوا بيوتهم مساجدَ، وصبروا على فرعون وأذاه، فأراد الله تعالى أن ينجِّيهم من عدوِّهم ويمكِّن لهم في الأرض؛ ليعبدوه جَهْراً ويُقيموا أمره، فأوحى إلى نبيِّه موسى أن يواعِدَ بني إسرائيل سرًّا ويسيروا أولَ الليل ليتمادوا في الأرض، وأخبره أنَّ فرعون وقومه سَيَتَّبعونه، فخرجوا أولَ الليل، جميعُ بني إسرائيل [هم] ونساؤُهم وذرِّيَّتُهم، فلما أصبح أهل مصر، وإذا هم ليس فيهم منهم داعٍ ولا مجيبٌ، فَحَنَقَ عليهم عدوُّهم فرعون، وأرسل في المدائن من يَجْمَعُ له الناس ويحضُّهم على الخروج في أثر بني إسرائيل، [ليوقع بهم وينفذ غيظه، واللَّه غالب على أمره، فتكاملت جنود فرعون فسار بهم يتبع بني إسرائيل] فاتَّبَعوهم مشرِقين، فلما تراءى الجمعانِ؛ قال أصحابُ موسى: إنَّا لَمدركون، وقلقوا، وخافوا: البحر أمامهم. وفرعون من ورائهم؛ قد امتلأ عليهم غيظاً وحنقاً، وموسى مطمئنُّ القلب ساكنُ البال، قد وَثِقَ بوعد ربِّه فقال:{كلاَّ إنَّ معي ربي سيهدينِ}؛ فأوحى الله إليه أن يَضْرِبَ البحر بعصاه، فضربه، فانفرق اثني عشر طريقاً، وصار الماء كالجبال العالية عن يمين الطرق ويسارها، وأيبس الله طُرُقهم التي انفرق عنها الماء، وأمرهم الله أن لا يخافوا من إدراكِ فرعونَ ولا يَخْشَوا من الغرق في البحر، فسلكوا في تلك الطرق، فجاء فرعونُ وجنودُه، فسلكوا وراءهم، حتَّى تكامل قوم موسى خارجين وقوم فرعون داخلين؛ أمر الله البحر، فالتطم عليهم، وغَشِيَهم من اليمِّ ما غَشِيَهم، وغرقوا كلُّهم، ولم ينجُ منهم أحدٌ، وبنو إسرائيل ينظُرون إلى عدوِّهم، قد أقرَّ الله أعيُنَهم بهلاكِهِ ، وهذا عاقبة الكفر والضلال وعدم الاهتداء بهدي الله، ولهذا قال تعالى:{وأضلَّ فرعونُ قومَه}: بما زيَّن لهم من الكفر، وتهجين ما أتى به موسى، واستخفافِهِ إيَّاهم، وما هداهم في وقت من الأوقات، فأوردهم موارد الغيِّ والضَّلال، ثم أوردهم مورد العذاب والنَّكال."
20,78,20:77
20,79,20:77
20,80,20:82
20,81,20:82
20,82,"ومع هذا؛ فالتوبة معروضةٌ، ولو عمل العبد ما عمل من المعاصي، ولهذا قال:{وإنِّي لغفارٌ}؛ أي: كثير المغفرة والرحمة، {لمن تابَ}: من الكفر والبدعة والفسوق، و {آمن}: بالله وملائكته وكتبِهِ ورسلِهِ واليوم الآخر، {وعمل صالحاً}: من أعمال القلب والبدن وأقوال اللسان، {ثمَّ اهتدى}؛ أي: سلك الصراط المستقيم، وتابع الرسول الكريم، واقتدى بالدِّين القويم؛ فهذا يغفر الله أوزاره، ويعفو عما تقدَّم من ذنبه وإصراره؛ لأنَّه أتى بالسبب الأكبر للمغفرة والرحمة، بل الأسباب كلُّها منحصرةٌ في هذه الأشياء؛ فإنَّ التوبة تجبُّ ما قبلها، والإيمان والإسلام يهدم ما قبله، والعمل الصالحُ الذي هو الحسناتُ يُذْهِبُ السيئاتِ، وسلوكُ طرق الهداية، بجميع أنواعها، من تعلُّم علم وتدبُّر آية أو حديث، حتى يتبيَّن له معنى من المعاني يهتدي به، ودعوة إلى دين الحقِّ وردِّ بدعة أو كفر أو ضلالة وجهاد وهجرةٍ وغير ذلك، من جزئيَّات الهداية كلها مكفِّرات للذنوب محصِّلات لغاية المطلوب."
20,83,"كان الله تعالى قد واعَدَ موسى أن يأتِيَهُ لِيُنْزِلَ عليه التوراة ثلاثين ليلةً، فأتمَّها بعشرٍ، فلما تمَّ الميقات؛ بادر موسى عليه السلام إلى الحضور للموعد شوقاً لربِّه وحرصاً على موعوده، فقال الله له:{وما أعۡجَلَكَ عن قومك يا موسى}؛ أي: ما الذي قدَّمك عليهم؟ ولِمَ لمْ تصبِرْ حتى تَقْدِمَ أنت وهم؟"
20,84,"{قال هم أولاءِ على أثَري}؛ أي: قريباً مني، وسيصلون في أثَري، والذي عَجَّلَني إليك يا ربِّ الطلبُ لقربك والمسارعة في رضاك والشوق إليك."
20,85,"فقال الله له: {فإنَّا قد فَتَنَّا قومَكَ من بعدِكَ}؛ أي: بعبادتهم للعجل ابتليناهم واختبرناهم فلم يصبِروا، وحين وصلتْ إليهم المحنة كفروا، {وأضلَّهم السامرِيُّ}: فأخرج لهم عجلاً جسداً وصاغَهُ فصار له خُوارٌ، وقال لهم: هذا إلهكم وإله موسى، فنسِيَه موسى، فافتتن به بنو إسرائيل، فعبدوه، ونهاهم هارونُ، فلم ينتهوا."
20,86,"فلما رجع موسى إلى قومِهِ وهو غضبان أسف؛ أي: ممتلئ غيظاً وحنقاً وغمًّا؛ قال لهم موبِّخاً ومقبحاً لفعلهم:{يا قوم ألمۡ يَعِدۡكُم ربُّكم وعداً حسناً}: وذلك بإنزال التوراة. {أفطالَ عليكُمُ العهدُ}؛ أي: المدة فتطاولتم غيبتي وهي مدة قصيرة؟! هذا قول كثيرٍ من المفسرين، ويُحتمل أنَّ معناه: أفطال عليكُم عهد النبوَّة والرِّسالة، فلم يكن لكم بالنبوَّة علمٌ ولا أثرٌ، واندرستْ آثارُها، فلم تقِفوا منها على خبرٍ، فانمحت آثارُها لبعد العهد بها، فعبدتُم غير الله لغلبة الجهل وعدم العلم بآثار الرسالة؟! أي: ليس الأمر كذلك، بل النبوَّة بين أظهركم، والعلم قائمٌ، والعذر غيرُ مقبول. {أم أردتُم}: بفعلكم {أن يَحِلَّ عليكم غضبٌ من ربِّكم}؛ أي: فتعرَّضتم لأسبابه واقتحمتم موجب عذابه، وهذا هو الواقع. {فأخلفتُم موعدي}: حين أمرتكم بالاستقامة ووصيت بكم هارون فلم ترقُبوا غائباً ولم تحترموا حاضراً."
20,87,20:89
20,88,20:89
20,89,"وهذا من بلادتهم وسخافة عقولهم؛ حيث رأوا هذا الغريب الذي صار له خُوارٌ بعد أن كان جماداً، فظنُّوه إله الأرض والسماوات، أفلا يَرَوْنَ أنَّ العجل لا {يرجِعُ إليهم قولاً}؛ أي: لا يتكلَّم ويراجعهم ويراجعونه، {ولا يملكُ لهم ضرًّا ولا نفعاً}؛ فالعادم للكمال والكلام والفعال لا يستحقُّ أن يُعْبَدَ، وهو أنقصُ من عابديه؛ فإنَّهم يتكلَّمون ويقدِرون على بعض الأشياء من النفع والدفع بإقدارِ الله لهم."
20,90,20:94
20,91,20:94
20,92,20:94
20,93,20:94
20,94,"فقال هارون: {يا ابن أمَّ}: ترقيقٌ له، وإلاَّ فهو شقيقه. {لا تأخُذۡ بلحيتي ولا برأسي إني خشيتُ أن تقولَ فرَّقتَ بين بني إسرائيلَ ولم تَرۡقُبۡ قَوۡلي}: فإنَّك أمرتني أن أخْلُفَكَ فيهم؛ فلو تبعتُك؛ لتركتُ ما أمرتَني بلزومِهِ، وخشيتُ لائمَتَكَ، وأن تقول: فرَّقْتَ بين بني إسرائيل؛ حيث تركتَهم وليس عندَهم راعٍ ولا خليفةٌ؛ فإنَّ هذا يفرِّقُهم، ويشتِّت شملَهم؛ فلا تَجْعَلْني مع القوم الظالمين، ولا تشمِّتْ فينا الأعداء. فندم موسى على ما صَنَعَ بأخيه وهو غير مستحقٍّ لذلك، فقال:{ربِّ اغفِرۡ لي ولأخي وأدۡخِلۡنا في رحمتِكَ وأنت أرحم الراحمين}.
ثم أقبل على السامريِّ:"
20,95,20:97
20,96,20:97
20,97,"فقال له موسى: اذهبْ؛ أي: تباعَدْ عنِّي واستأخِرْ منِّي. {فإنَّ لك في الحياة أن تقولَ لا مِساسَ}؛ أي: تعاقَبُ في الحياة عقوبةً، لا يدنو منك أحدٌ ولا يَمَسُّك أحدٌ، حتى إنَّ من أراد القرب منك؛ قلت له: لا تَمَسَّني ولا تَقْرَبْ مني؛ عقوبةً على ذلك؛ حيث مسَّ ما لم يمسَّه غيره وأجرى ما لم يجرِهِ أحدٌ. {وإنَّ لك موعداً لن تُخۡلَفَهُ}: فتُجازى بعملك من خيرٍ وشرٍّ. {وانظُرۡ إلى إلهك الذي ظَلۡتَ عليه عاكفاً}؛ أي: العجل، {لَنُحَرِّقَنَّه ثم لَنَنۡسِفَنَّه في اليمِّ نَسۡفاً}: ففعل موسى ذلك؛ فلو كان إلهاً؛ لامتنع ممَّن يريده بأذى ويسعى له بالإتلاف. وكان قد أشْرِبَ العجلُ في قلوب بني إسرائيل، فأراد موسى عليه السلام إتلافَه وهم ينظُرون على وجهٍ لا تمكن إعادتُه؛ بالإحراق والسَّحْق وذَرْيِهِ في اليمِّ ونسفِهِ؛ ليزول ما في قلوبهم من حبِّه كما زال شخصه، ولأنَّ في إبقائه محنةً؛ لأن في النفوس أقوى داعٍ إلى الباطل.
فلما تبيَّن لهم بطلانه؛ أخبرهم بمن يستحقُّ العبادة وحده لا شريك له، فقال:"
20,98,"أي: لا معبود إلاَّ وجهه الكريم؛ فلا يؤلَّه ولا يُحَبُّ ولا يُرجى ولا يُخاف ولا يُدعى إلاَّ هو؛ لأنَّه الكامل الذي له الأسماء الحسنى والصفات العُلى، المحيط علمه بجميع الأشياء، الذي ما من نعمة بالعباد إلاَّ منه، ولا يدفع السوء إلاَّ هو؛ فلا إله إلاَّ هو، ولا معبود سواه."
20,99,"يمتنُّ الله تعالى على نبيِّه - صلى الله عليه وسلم - بما قصَّه عليه من أنباء السابقين وأخبار السالفين؛ كهذه القصَّة العظيمة، وما فيها من الأحكام وغيرها، التي لا ينكرها أحدٌ من أهل الكتاب؛ فأنت لم تدرُسْ أخبار الأولين، ولم تتعلَّمْ ممَّن دراها؛ فإخبارُك بالحقِّ اليقين من أخبارهم دليلٌ على أنَّك رسولُ الله حقًّا، وما جئت به صدقٌ، ولهذا قال:{وقد آتَيۡناك مِن لَدُنَّا}؛ أي: عطيَّة نفيسة ومِنْحة جزيلة من عندنا، {ذِكۡراً}: وهو هذا القرآن الكريم؛ ذِكْرٌ للأخبار السابقة واللاحقة، وذِكْرٌ يُتَذَكَّرُ به ما لله تعالى من الأسماء والصفات الكاملة، ويُتَذَكَّرُ به أحكام الأمرِ والنهي وأحكام الجزاء، وهذا ممَّا يدلُّ على أنَّ القرآن مشتملٌ على أحسن ما يكونُ من الأحكام، التي تشهد العقولُ والفِطَرُ بحسنها وكمالها، ويذكُرُ هذا القرآن ما أودَعَ الله فيها، وإذا كان القرآنُ ذكراً للرسول ولأمَّته؛ فيجبُ تلقِّيه بالقَبول والتسليم والانقياد والتعظيم، وأنْ يُهْتَدَى بنوره إلى الصراط المستقيم، وأنْ يُقْبِلوا عليه بالتعلُّم والتعليم."
20,100,"وأما مقابلته بالإعراض أو ما هو أعظم منه من الإنكار؛ فإنَّه كفرٌ لهذه النعمة، ومن فعل ذلك؛ فهو مستحقٌّ للعقوبة، ولهذا قال:{مَنۡ أعۡرَضَ عنه}: فلم يؤمنْ به أو تهاونَ بأوامرِهِ ونواهيهِ أو بتعلُّم معانيه الواجبة، {فإنَّه يَحۡمِلُ يوم القيامةِ وِزۡراً}: وهو ذنبُه الذي بسببه أعرض عن القرآن، وأولاه الكفر والهجران."
20,101,"{خالدين فيه}؛ أي: في وِزْرهم؛ لأنَّ العذاب هو نفس الأعمال، تنقلب عذاباً على أصحابها بحسب صغرها وكبرها، {وساءَ لهم يومَ القيامةِ حِمۡلاً}؛ أي: بئس الحملُ الذي يحمِلونه والعذابُ الذي يعذَّبونه يوم القيامة.
ثم استطرد فذكر أحوال يوم القيامة وأهواله فقال:"
20,102,"{102 ـ 104} أي: إذا نُفِخَ في الصور، وخرج الناس من قبورهم؛ كل على حسب حاله؛ فالمتَّقون يُحْشَرون إلى الرحمن وفداً، والمجرِمون يُحْشَرون زُرقاً ألوانُهم من الخوف والقلق والعطش؛ يتناجَوْن بينَهم ويَتَخافَتون في قِصَرِ مدَّة الدُّنيا وسرعة الآخرة، فيقول بعضُهُم ما لبثتُم إلاَّ عشرة أيَّام، ويقول بعضُهم غير ذلك، والله يعلمُ تخافُتَهم ويسمعُ ما يقولون:{إذۡ يقولُ أمثلُهم طريقةً}؛ أي: أعدلهم وأقربهم إلى التقدير: {إنۡ لَبِثۡتُم إلاَّ يوماً}: والمقصود من هذا الندم العظيم؛ كيف ضيَّعوا الأوقات القصيرة وقطعوها ساهين لاهين معرضين عما ينفعُهم مقبِلين على ما يضرُّهم؛ فها قد حضر الجزاءُ، وحقَّ الوعيد، فلم يبق إلاَّ الندمُ والدُّعاء بالويل والثبور؛ كما قال تعالى:{قال كم لَبِثۡتُم في الأرضِ عَدَدَ سنين. قالوا لَبِثۡنا يوماً أو بعضَ يوم فاسۡألِ العادِّينَ قالَ إن لَبِثۡتُم إلاَّ قليلاً لو أنَّكم كنتُم تعلمونَ}."
20,103,20:102
20,104,20:102
